CGA ,Série ,RGN ,RGD ,Genotipado ,IGe,ACC_IGe,DIPP,ACC_DIPP,DPE365,ACC_DPE365,DPE450,ACC_DPE450,DPN,ACC_DPN,MP120,ACC_MP120,MP210,ACC_MP210,DP120,ACC_DP120,DP210,ACC_DP210,DP365,ACC_DP365,DP450,ACC_DP450,DPAC,ACC_DPAC
5366017,AGMI,G4358,,,"18,58",16,"-0,88",12,"0,96",17,"0,77",17,"0,01",35,"4,83",12,"6,48",12,"4,75",17,"9,32",17,"16,84",20,"14,01",21,"8,98",7
3986384,AGMI,F5420,,,"18,58",35,"-1,22",14,"-0,25",49,"-0,28",53,"1,28",68,"0,61",16,"0,96",15,"7,25",51,"11,61",53,"15,23",58,"19,09",60,"7,31",12
4230930,AGMI,F7168,,,"18,57",23,"-0,41",15,"0,70",20,"0,76",20,"0,82",37,"1,27",17,"1,99",17,"8,96",25,"13,73",26,"20,95",31,"20,03",34,"7,38",12
4527203,AGMI,F9081,,,"18,56",22,"-0,97",15,"0,88",19,"0,87",18,"0,89",35,"-0,04",16,"-0,21",16,"7,74",19,"12,38",20,"19,08",31,"17,93",33,"5,30",10
5074180,AGMI,G2478,,,"18,56",19,"-0,69",14,"0,81",20,"1,22",20,"3,07",35,"3,29",12,"4,49",12,"6,59",23,"10,58",25,"20,06",22,"18,00",21,"8,34",10
5366544,AGMI,G4770,,,"18,56",17,"-0,60",10,"0,28",18,"0,51",18,"0,55",34,"3,35",11,"4,58",11,"7,32",23,"11,87",25,"18,31",25,"19,65",26,"7,26",8
4527084,AGMI,F9385,,,"18,54",19,"-0,36",15,"0,75",18,"0,78",18,"0,45",36,"-0,47",16,"-0,45",16,"8,16",20,"12,35",21,"21,34",23,"20,99",24,"6,92",11
5074208,AGMI,G2553,,,"18,53",21,"-0,93",14,"0,81",18,"0,99",18,"0,93",35,"2,40",12,"3,29",12,"4,32",25,"8,27",26,"18,18",31,"18,89",32,"7,43",10
5366000,AGMI,G4380,,,"18,52",18,"-0,84",11,"1,04",17,"1,05",17,"1,24",35,"4,86",7,"6,64",7,"3,44",23,"7,26",24,"18,15",25,"15,38",25,"7,42",7
5075402,AGMI,G3759,,,"18,51",14,"-0,58",6,"0,75",13,"0,79",14,"1,57",32,"1,57",6,"2,12",6,"7,38",18,"11,76",19,"17,08",26,"20,37",28,"6,18",5
5366094,AGMI,G4448,,,"18,47",16,"-0,84",12,"0,99",13,"1,24",13,"0,20",33,"0,79",8,"0,94",8,"5,10",22,"9,49",23,"17,23",22,"17,22",22,"6,06",7
5074970,AGMI,G3303,,,"18,45",17,"-0,30",7,"0,83",17,"0,87",18,"1,75",35,"2,74",9,"3,78",9,"6,53",23,"10,57",24,"19,19",29,"21,20",32,"5,56",6
5074191,AGMI,G2490,,,"18,43",22,"-0,73",13,"0,82",19,"0,74",19,"0,79",35,"1,97",12,"2,69",12,"7,20",25,"12,00",27,"16,54",31,"17,79",34,"5,76",10
5365898,AGMI,G4272,,,"18,42",18,"-0,94",11,"1,05",17,"0,99",17,"-0,20",35,"4,59",7,"6,26",7,"3,35",22,"7,42",23,"16,45",24,"15,19",25,"8,10",7
3986647,AGMI,F5577,,,"18,40",18,"-0,89",14,"0,86",17,"0,91",17,"1,35",34,"3,36",12,"4,59",11,"4,66",22,"7,23",24,"19,89",20,"20,35",21,"8,69",11
4229951,AGMI,F7406,,,"18,37",19,"-0,39",10,"0,46",32,"0,37",36,"1,19",35,"2,71",11,"3,71",11,"7,69",24,"12,69",26,"19,60",30,"17,10",33,"9,60",8
5366491,AGMI,G4945,,,"18,33",16,"-0,81",8,"0,34",17,"0,55",17,"1,92",34,"0,90",9,"1,34",9,"7,26",23,"11,92",24,"16,01",25,"19,84",26,"5,72",7
5365581,AGMI,G4040,,,"18,32",14,"-0,43",4,"0,25",17,"0,17",16,"2,74",35,"2,00",6,"2,85",6,"9,36",23,"15,22",24,"17,99",25,"19,02",26,"5,55",4
3986476,AGMI,F5378,,,"18,32",33,"-0,54",16,"0,71",47,"0,59",50,"0,87",65,"2,35",18,"3,01",18,"8,55",46,"13,43",48,"15,89",53,"16,04",55,"7,05",14
5365840,AGMI,G4310,,,"18,31",15,"-0,89",11,"1,01",12,"1,07",12,"0,51",33,"1,56",7,"1,96",7,"5,78",21,"10,40",22,"15,98",21,"15,57",21,"5,96",7
5365871,AGMI,G4103,,,"18,31",18,"-0,85",12,"0,90",17,"0,81",17,"0,48",35,"4,00",8,"5,33",8,"4,12",23,"8,47",24,"15,63",25,"12,51",25,"8,18",8
4229772,AGMI,F7201,,,"18,29",20,"-0,04",14,"0,64",19,"0,73",19,"1,60",35,"0,54",15,"0,93",15,"6,73",24,"9,93",24,"19,42",26,"21,72",27,"8,08",12
4527115,AGMI,F9048,,,"18,28",22,"-0,79",14,"0,59",18,"0,48",18,"1,10",35,"-0,19",16,"-0,26",16,"8,11",21,"11,74",22,"22,80",32,"20,36",34,"4,88",9
5365946,AGMI,G4337,,,"18,27",15,"-0,34",7,"1,04",16,"1,15",16,"0,84",22,"3,55",9,"4,71",9,"5,78",22,"7,62",23,"23,21",24,"24,67",24,"5,39",6
4794454,AGMI,G1524,,,"18,26",16,"-0,48",5,"0,41",15,"0,27",14,"1,86",35,"2,43",7,"3,41",6,"8,57",22,"13,12",23,"18,59",28,"19,41",31,"2,42",4
5402889,AGMI,G2551,,,"18,25",17,"-0,95",13,"0,66",16,"0,94",17,"0,89",34,"2,05",14,"2,69",14,"6,42",18,"10,18",19,"16,12",20,"18,98",21,"8,87",8
4230969,AGMI,F7371,,,"18,23",23,"-0,87",14,"0,66",19,"1,00",19,"-1,02",35,"6,02",16,"8,03",16,"4,52",26,"9,21",27,"20,61",32,"19,44",34,"5,93",8
5402891,AGMI,G2722,,,"18,22",17,"-0,92",14,"0,69",17,"0,95",18,"0,71",34,"2,41",14,"3,23",14,"5,27",19,"8,66",19,"16,70",20,"17,69",20,"9,33",9
3986745,AGMI,F5778,,,"18,21",17,"-1,01",13,"0,84",16,"0,85",16,"1,48",38,"2,11",14,"2,93",14,"5,45",17,"9,77",18,"15,94",21,"16,24",23,"6,96",10
4527347,AGMI,F9254,,,"18,20",18,"-0,12",14,"1,12",17,"1,14",17,"1,58",34,"0,91",14,"1,01",14,"7,29",18,"12,24",19,"20,48",20,"20,53",21,"7,60",10
5075217,AGMI,G3453,,,"18,18",15,"-0,77",7,"0,32",14,"0,37",14,"0,97",33,"2,17",8,"3,11",8,"6,75",18,"10,58",19,"10,57",25,"16,27",27,"8,65",6
4528340,AGMI,G316,,,"18,17",17,"-0,52",10,"0,35",17,"0,65",17,"0,83",34,"2,12",11,"3,05",11,"6,36",21,"10,25",22,"16,45",28,"20,75",31,"7,50",8
4527488,AGMI,F9624,,,"18,16",20,"-0,03",14,"1,00",17,"0,94",18,"0,49",36,"0,96",14,"1,00",14,"7,14",19,"10,85",20,"19,89",30,"21,77",33,"6,77",9
5366347,AGMI,G4721,,,"18,15",14,"-0,79",7,"0,57",13,"0,74",13,"0,95",34,"1,14",8,"1,62",8,"7,45",20,"11,36",22,"18,41",22,"18,19",23,"5,12",6
5366900,AGMI,G5369,,,"18,13",14,"-0,57",6,"0,60",15,"0,84",16,"3,34",34,"1,76",6,"2,32",6,"8,44",21,"12,87",21,"17,44",23,"20,92",24,"3,76",5
3986480,AGMI,F5384,,,"18,12",21,"-1,10",15,"0,12",21,"0,34",19,"0,92",40,"1,72",20,"2,64",20,"5,31",22,"8,66",24,"11,20",26,"17,16",27,"9,24",15
5365856,AGMI,G4100,,,"18,11",15,"-0,99",12,"1,11",12,"1,27",12,"0,68",33,"1,81",8,"2,29",8,"5,56",21,"10,18",22,"16,55",21,"12,77",21,"8,16",7
5365870,AGMI,G4114,,,"18,11",15,"-0,94",12,"1,13",12,"1,31",11,"0,84",33,"1,25",8,"1,52",8,"4,16",21,"8,58",22,"15,55",20,"14,43",20,"7,02",7
4230965,AGMI,F7353,,,"18,10",22,"-0,72",13,"1,59",32,"1,63",35,"1,19",35,"1,10",14,"1,87",14,"5,41",25,"9,50",26,"20,11",31,"18,58",32,"7,38",10
5075120,AGMI,G3581,,,"18,01",17,"-0,42",7,"1,00",17,"1,12",18,"1,05",35,"3,16",9,"4,27",9,"6,10",23,"9,78",24,"17,37",30,"19,56",32,"6,68",6
5075437,AGMI,G3844,,,"18,01",18,"-0,54",8,"0,76",18,"0,78",19,"1,75",35,"1,67",10,"2,15",10,"6,59",24,"10,62",25,"18,77",30,"20,58",32,"3,87",7
5366112,AGMI,G4614,,,"18,00",14,"-0,66",6,"0,59",15,"0,40",16,"0,77",34,"2,94",8,"3,96",8,"6,29",20,"9,90",21,"13,69",22,"16,70",22,"8,33",6
5365863,AGMI,G4099,,,"17,97",17,"-0,98",13,"1,00",10,"1,16",13,"0,19",34,"3,72",8,"5,06",8,"3,94",22,"8,24",23,"14,76",22,"15,22",23,"10,61",8
5074928,AGMI,G3332,,,"17,96",16,"-0,23",4,"0,34",16,"0,13",15,"2,19",35,"2,49",7,"3,49",7,"10,60",23,"16,59",24,"18,57",29,"17,59",31,"3,91",4
4527194,AGMI,F9158,,,"17,95",19,"-0,41",12,"0,23",15,"0,47",16,"0,97",37,"4,01",14,"5,56",14,"7,88",24,"13,09",26,"16,85",30,"18,94",33,"4,90",6
5366078,AGMI,G4450,,,"17,94",19,"-0,90",12,"1,04",17,"0,92",17,"-0,04",35,"4,50",8,"6,09",8,"4,09",24,"7,96",26,"15,03",26,"12,97",26,"6,82",7
5366467,AGMI,G4764,,,"17,94",16,"-0,67",9,"0,73",17,"0,70",17,"0,36",33,"2,38",10,"3,15",10,"6,98",22,"10,76",24,"14,84",24,"15,88",25,"6,06",9
5367004,AGMI,G5443,,,"17,93",13,"-0,84",7,"0,26",15,"0,37",16,"0,71",34,"1,93",9,"2,75",9,"6,58",16,"10,78",17,"15,36",18,"16,22",19,"7,90",7
5366551,AGMI,G4777,,,"17,92",15,"-0,61",7,"0,60",16,"0,47",15,"1,66",34,"3,23",9,"4,34",9,"9,47",22,"14,11",23,"16,77",24,"17,14",25,"6,81",7
4527459,AGMI,F9150,,,"17,92",20,"-1,11",15,"0,60",20,"0,74",20,"1,05",35,"-0,38",17,"-0,68",17,"6,85",21,"10,68",21,"17,89",22,"19,14",23,"4,47",11
5074169,AGMI,G2449,,,"17,90",19,"-0,24",12,"0,61",15,"0,67",15,"0,49",35,"2,44",13,"3,56",13,"5,84",17,"10,24",18,"25,88",30,"22,86",32,"8,21",8
5365825,AGMI,G4314,,,"17,84",16,"-1,20",12,"1,02",12,"1,27",12,"0,07",32,"0,89",8,"1,10",8,"4,10",22,"7,79",23,"10,80",22,"12,43",22,"7,59",8
5366972,AGMI,G5270,,,"17,83",12,"-0,79",6,"0,48",13,"0,64",13,"1,76",34,"0,47",9,"0,87",8,"8,03",16,"12,48",17,"17,65",18,"18,24",18,"6,21",6
4527271,AGMI,F9195,,,"17,83",20,"0,14",13,"0,89",30,"0,81",35,"0,47",35,"0,49",14,"0,42",14,"7,47",18,"11,30",19,"16,65",30,"18,69",32,"5,93",10
5365874,AGMI,G4108,,,"17,81",18,"-0,84",11,"0,89",17,"0,77",17,"1,12",33,"3,76",8,"5,07",7,"3,99",24,"8,60",25,"15,77",25,"15,74",26,"7,25",7
5365904,AGMI,G4266,,,"17,69",16,"-1,01",12,"0,99",12,"1,25",12,"1,03",33,"1,50",8,"2,00",8,"5,06",21,"9,88",22,"13,98",21,"13,04",22,"7,67",7
4526972,AGMI,F9428,,,"17,69",18,"-0,61",13,"0,54",18,"0,90",18,"2,00",35,"0,00",15,"-0,15",15,"8,37",19,"12,55",20,"16,91",21,"16,65",22,"4,41",10
5075345,AGMI,G3737,,,"17,66",14,"-1,04",7,"0,28",15,"0,41",16,"1,65",34,"0,70",8,"1,14",8,"7,15",20,"11,15",21,"14,24",22,"16,44",22,"6,77",6
4527190,AGMI,F9184,,,"17,64",21,"-0,81",13,"0,35",30,"0,05",34,"1,35",34,"2,92",15,"4,02",15,"6,70",19,"11,92",19,"16,06",29,"12,71",31,"8,19",10
3986360,AGMI,F5433,,,"17,58",21,"-0,96",15,"0,17",19,"0,23",19,"1,14",26,"1,63",18,"2,39",18,"5,28",21,"8,35",22,"19,66",29,"19,87",30,"6,48",12
5074199,AGMI,G2539,,,"17,57",22,"-0,97",14,"0,89",17,"1,19",17,"-0,76",35,"4,01",11,"5,38",11,"2,25",23,"4,86",24,"14,99",29,"15,76",32,"9,42",9
4527353,AGMI,F9253,,,"17,56",22,"-0,40",15,"0,27",32,"0,22",35,"1,56",35,"-1,17",17,"-1,44",17,"8,08",20,"12,06",20,"14,93",31,"16,08",33,"7,00",12
5074204,AGMI,G2544,,,"17,55",22,"-0,94",12,"0,50",19,"0,54",18,"0,57",36,"1,29",12,"1,90",12,"4,98",25,"8,77",26,"17,50",31,"17,15",33,"7,25",9
5366210,AGMI,G4672,,,"17,55",14,"-0,71",6,"0,64",15,"0,94",14,"1,76",34,"1,56",8,"2,13",8,"7,21",21,"11,30",23,"18,39",23,"16,56",23,"5,49",5
5365908,AGMI,G4271,,,"17,54",15,"-0,96",11,"1,05",13,"1,24",12,"-0,66",33,"0,37",7,"0,49",7,"4,63",21,"9,16",22,"13,17",21,"13,75",21,"5,76",7
5074183,AGMI,G2471,,,"17,53",22,"-0,63",13,"0,92",18,"0,89",19,"0,20",35,"2,35",12,"3,27",12,"5,06",24,"9,33",25,"12,74",31,"15,42",32,"6,88",9
5366006,AGMI,G4359,,,"17,53",15,"-0,89",12,"1,02",13,"1,37",13,"0,30",33,"1,87",8,"2,36",8,"5,11",21,"9,88",22,"14,92",21,"13,57",22,"6,37",7
5365819,AGMI,G4297,,,"17,52",16,"-0,37",7,"0,13",19,"0,17",19,"1,91",35,"1,89",9,"2,65",9,"6,75",23,"10,56",24,"20,83",25,"23,24",26,"4,13",6
3986390,AGMI,F5418,,,"17,52",19,"-0,52",12,"0,67",19,"1,00",22,"1,13",38,"4,89",15,"6,62",15,"3,68",19,"7,91",20,"15,86",23,"16,50",24,"5,22",12
3986493,AGMI,F5473,,,"17,52",21,"-0,72",11,"1,01",19,"1,22",17,"1,50",38,"0,52",14,"0,67",14,"6,67",23,"10,97",25,"17,71",31,"21,11",34,"4,31",10
5365761,AGMI,G4212,,,"17,51",15,"-0,67",7,"0,55",16,"0,84",16,"1,96",33,"1,94",9,"2,50",9,"6,54",21,"10,23",23,"17,15",23,"17,25",24,"4,95",8
4527529,AGMI,F9639,,,"17,49",15,"-0,70",12,"1,07",18,"0,95",18,"1,95",35,"3,87",14,"5,21",14,"5,88",17,"9,89",17,"22,42",20,"18,70",20,"7,19",9
4794711,AGMI,G1768,,,"17,48",16,"-0,26",4,"0,51",16,"0,58",15,"1,59",34,"2,19",7,"2,93",7,"8,47",22,"13,11",24,"16,08",29,"18,48",32,"3,33",5
3986537,AGMI,F5526,,,"17,48",21,"-0,94",15,"0,25",23,"0,13",23,"2,56",38,"1,09",19,"1,68",19,"7,97",22,"12,56",23,"13,58",25,"16,07",27,"7,45",15
4527274,AGMI,F9194,,,"17,47",22,"-0,70",13,"0,83",31,"0,79",35,"0,94",33,"1,88",15,"2,79",15,"5,24",19,"9,44",20,"14,81",30,"14,36",32,"8,13",10
3197531,AGMI,F515,,,"17,46",25,"-0,20",13,"0,96",27,"0,96",28,"0,96",42,"5,37",19,"7,00",19,"6,31",26,"10,05",28,"20,20",34,"20,98",37,"7,83",13
5365555,AGMI,G4021,,,"17,43",16,"-0,68",7,"1,06",17,"1,25",17,"0,27",35,"2,25",9,"3,15",9,"5,90",22,"10,65",24,"16,02",25,"14,96",25,"6,38",6
5366049,AGMI,G4360,,,"17,43",18,"-0,91",12,"0,94",17,"0,97",17,"-0,17",22,"3,94",8,"5,34",8,"2,43",23,"6,13",24,"13,20",25,"14,27",25,"7,77",7
4794254,AGMI,G2006,,,"17,42",18,"-0,94",10,"0,15",18,"0,48",18,"0,62",34,"3,58",11,"4,99",11,"5,62",23,"9,79",24,"14,81",29,"17,37",32,"9,04",8
3986514,AGMI,F5593,,,"17,40",20,"-0,10",12,"0,88",30,"1,04",34,"1,32",33,"2,21",10,"2,79",10,"5,13",20,"8,49",22,"17,07",28,"21,96",31,"4,71",11
4229751,AGMI,F7103,,,"17,36",21,"-0,81",12,"1,13",31,"1,45",30,"1,13",22,"-0,09",11,"-0,14",11,"8,35",23,"12,80",25,"23,71",30,"16,50",29,"4,53",9
5366524,AGMI,G5103,,,"17,34",15,"-0,78",6,"-0,09",16,"-0,08",17,"1,39",34,"1,21",8,"1,85",8,"7,84",22,"11,51",22,"16,42",24,"19,28",25,"5,47",6
5074236,AGMI,G2752,,,"17,32",17,"-0,57",7,"0,74",15,"0,90",16,"1,72",33,"0,12",7,"0,17",7,"6,09",22,"9,89",23,"19,50",29,"21,87",31,"4,56",6
4527447,AGMI,F9151,,,"17,32",18,"-0,52",12,"0,96",16,"0,89",16,"1,18",34,"3,42",14,"4,62",14,"7,04",16,"11,47",17,"19,58",27,"14,73",29,"7,49",9
4527111,AGMI,F9453,,,"17,31",22,"-0,73",14,"0,54",32,"0,38",35,"1,17",35,"-0,57",16,"-0,89",16,"7,65",20,"12,16",20,"13,44",31,"14,39",33,"3,91",9
3197319,AGMI,F224,,,"17,31",26,"-1,12",20,"0,50",24,"0,83",21,"0,48",37,"2,30",23,"2,99",22,"6,58",27,"11,11",28,"17,62",33,"18,80",34,"8,47",17
4527041,AGMI,F9039,,,"17,30",22,"-0,86",15,"0,53",19,"0,56",19,"1,00",36,"-2,52",16,"-3,55",16,"7,33",21,"11,43",22,"18,09",32,"16,55",34,"3,71",10
3197449,AGMI,F318,,,"17,30",20,"-0,85",17,"0,52",20,"0,54",19,"-0,39",35,"2,37",19,"3,20",19,"6,29",21,"10,55",21,"18,02",22,"18,58",23,"7,96",16
5365915,AGMI,G4534,,,"17,29",14,"-0,65",6,"0,61",15,"0,50",15,"1,24",34,"2,34",8,"3,31",8,"6,94",20,"10,82",22,"18,61",22,"19,24",23,"7,01",6
4794421,AGMI,G1924,,,"17,28",18,"-0,77",9,"0,07",16,"0,37",16,"1,51",35,"3,71",11,"5,08",10,"6,21",23,"10,54",25,"12,43",29,"16,48",32,"6,97",7
2368494,AGMI,E1018,,G,"17,26",45,"-1,02",30,"0,75",51,"0,97",54,"0,96",54,"3,16",36,"4,27",35,"4,77",47,"8,66",49,"15,91",53,"17,38",54,"5,20",20
4527286,AGMI,F9098,,,"17,26",17,"-0,56",10,"1,30",27,"1,55",32,"1,73",33,"3,38",11,"4,61",11,"6,29",15,"10,21",16,"21,78",26,"16,29",28,"6,85",8
4527117,AGMI,F9457,,,"17,23",21,"-0,05",14,"0,91",18,"1,25",19,"1,52",35,"0,11",15,"0,05",15,"5,21",19,"9,44",20,"16,72",31,"17,80",33,"7,17",11
5074594,AGMI,G2909,,,"17,20",17,"-0,26",6,"0,67",17,"0,75",17,"1,53",33,"2,80",9,"3,80",9,"7,11",23,"10,14",24,"18,23",29,"20,82",31,"4,04",6
5074166,AGMI,G2448,,,"17,19",20,"-0,46",14,"1,09",17,"1,15",18,"0,43",35,"3,51",14,"4,66",14,"5,29",19,"9,38",20,"16,54",30,"17,05",29,"7,62",9
3383745,AGMI,F1980,,,"17,19",19,"-0,44",16,"0,66",18,"0,72",19,"1,43",23,"3,99",17,"5,54",17,"7,21",20,"11,94",20,"17,49",21,"16,48",21,"6,52",14
4526975,AGMI,F9427,,,"17,15",22,"-0,59",13,"0,55",18,"0,91",19,"2,52",37,"0,13",15,"0,02",15,"8,48",20,"12,68",21,"15,94",31,"14,63",33,"4,41",10
5366463,AGMI,G4765,,,"17,14",15,"-0,66",7,"0,19",15,"0,19",15,"1,74",34,"2,45",8,"3,48",8,"7,27",22,"10,87",23,"18,25",23,"17,94",24,"5,70",6
5366031,AGMI,G4377,,,"17,12",15,"-0,83",12,"0,79",12,"1,02",12,"0,98",33,"0,79",8,"0,94",8,"4,47",21,"8,32",22,"15,29",21,"13,71",21,"6,52",7
3197534,AGMI,F509,,,"17,11",37,"-0,55",20,"1,67",55,"2,24",56,"0,80",72,"2,10",22,"3,10",21,"3,29",52,"6,74",55,"18,39",60,"15,58",63,"5,84",13
4230914,AGMI,F7322,,,"17,10",22,"-0,30",14,"0,63",18,"0,49",18,"1,34",37,"-0,26",17,"-0,10",17,"9,19",25,"14,05",27,"18,88",32,"19,23",34,"6,30",11
3986629,AGMI,F5698,,,"17,08",22,"-0,08",16,"0,91",19,"1,08",20,"3,01",37,"2,93",20,"4,17",20,"7,72",26,"11,93",28,"18,97",28,"18,31",28,"3,98",13
3986689,AGMI,F5796,,,"17,08",22,"-1,07",15,"0,00",22,"0,18",23,"0,96",38,"0,41",19,"0,74",19,"6,38",26,"10,28",28,"13,18",29,"14,29",29,"5,00",15
5365876,AGMI,G4113,,,"17,04",15,"-0,99",12,"0,85",12,"0,97",12,"1,12",33,"0,73",8,"0,91",8,"6,01",21,"10,92",22,"12,75",21,"11,81",21,"7,30",7
5365796,AGMI,G4523,,,"17,02",14,"-0,39",8,"0,20",14,"0,53",14,"0,67",34,"2,88",8,"4,09",8,"6,43",20,"10,64",22,"14,61",22,"18,35",22,"6,18",6
4230943,AGMI,F7192,,,"17,02",21,"-0,72",13,"0,96",18,"0,93",18,"1,47",38,"0,97",18,"1,45",18,"7,17",25,"11,54",27,"18,37",30,"14,38",28,"5,90",11
5365917,AGMI,G4270,,,"17,00",16,"-0,84",12,"1,03",12,"1,24",12,"1,32",33,"1,21",8,"1,47",8,"5,04",21,"9,09",22,"11,74",21,"11,34",22,"6,84",7
4230155,AGMI,F7734,,,"17,00",18,"-0,22",9,"0,76",32,"0,89",36,"0,98",35,"3,63",10,"4,76",10,"6,24",24,"9,99",25,"18,61",30,"18,47",32,"8,67",7
4527244,AGMI,F9078,,,"16,98",19,"-0,74",11,"1,41",29,"1,46",33,"0,88",34,"3,92",15,"5,39",15,"5,71",17,"9,52",17,"20,74",27,"15,04",30,"6,97",10
3986375,AGMI,F5432,,,"16,98",17,"-1,04",12,"0,38",19,"0,67",19,"1,84",36,"1,44",14,"1,93",14,"7,00",17,"11,71",18,"16,58",21,"14,67",23,"4,67",9
3384738,AGMI,F2982,,,"16,94",22,"-0,43",15,"0,99",20,"0,95",19,"0,82",36,"0,53",16,"0,63",16,"7,30",25,"11,81",26,"19,11",31,"18,28",32,"5,37",13
3384723,AGMI,F3174,,,"16,93",22,"-0,79",15,"0,68",25,"0,58",23,"0,50",28,"3,50",21,"4,88",21,"6,56",21,"10,59",23,"18,22",26,"17,12",27,"7,57",16
3986430,AGMI,F5363,,,"16,90",18,"-0,92",14,"0,01",17,"0,20",19,"2,02",35,"0,46",16,"0,89",16,"7,01",19,"10,45",20,"12,34",21,"17,30",22,"7,34",12
4794317,AGMI,G1371,,,"16,89",16,"-0,92",8,"0,02",15,"0,21",14,"0,60",34,"1,28",9,"1,92",9,"8,81",20,"13,82",21,"15,92",26,"15,76",29,"7,75",7
3986649,AGMI,F5576,,,"16,88",20,"-0,14",11,"0,45",15,"0,58",15,"1,01",33,"1,19",14,"1,84",14,"6,39",21,"9,82",23,"17,91",28,"20,58",31,"4,33",10
5074417,AGMI,G2619,,,"16,87",17,"-0,69",7,"0,68",14,"0,92",14,"-0,09",34,"1,88",8,"2,56",8,"6,04",21,"9,20",22,"18,91",27,"19,51",30,"5,56",6
5074764,AGMI,G3112,,,"16,87",16,"-0,24",7,"0,52",16,"0,58",16,"1,11",33,"1,89",9,"2,51",9,"7,00",22,"10,65",23,"14,39",28,"18,29",31,"5,52",7
5402875,AGMI,G2451,,,"16,85",18,"-0,82",12,"0,62",17,"0,80",18,"1,23",34,"1,55",14,"2,13",14,"5,58",19,"9,23",19,"14,50",21,"18,27",21,"8,53",8
5365848,AGMI,G4112,,,"16,85",15,"-0,93",12,"0,89",15,"1,00",16,"0,79",33,"0,72",12,"0,86",12,"6,26",17,"11,26",18,"11,98",19,"11,14",20,"7,24",7
5075403,AGMI,G3761,,,"16,84",17,"-0,47",7,"0,69",15,"0,54",15,"1,21",34,"2,12",9,"2,85",9,"6,67",21,"11,02",22,"15,68",28,"18,77",30,"4,67",7
3201810,AGMI,F1268,,,"16,84",27,"-0,52",17,"1,11",24,"1,39",24,"0,56",42,"4,49",25,"6,02",25,"5,54",29,"9,54",31,"15,35",35,"16,18",38,"7,60",20
4230934,AGMI,F7167,,,"16,82",23,"-0,08",15,"0,64",20,"0,55",20,"0,81",37,"0,66",17,"1,22",17,"6,54",25,"10,29",26,"20,33",30,"19,17",33,"5,25",12
4527016,AGMI,F9335,,,"16,81",20,"-0,03",14,"1,07",18,"1,11",18,"0,26",36,"0,58",14,"0,79",14,"6,01",19,"10,53",20,"18,24",31,"19,03",33,"7,41",9
4527395,AGMI,F9144,,,"16,81",18,"-0,98",14,"0,77",19,"0,66",19,"1,06",34,"-2,08",15,"-2,77",15,"5,24",19,"8,76",20,"17,64",21,"19,49",22,"3,99",10
5366464,AGMI,G4934,,,"16,79",14,"-0,19",4,"0,35",17,"0,39",16,"1,65",34,"2,42",7,"3,37",7,"8,11",23,"12,43",24,"16,77",25,"17,57",26,"3,63",5
5366952,AGMI,G5265,,,"16,75",13,"-0,08",8,"0,31",13,"0,58",13,"0,14",35,"3,39",9,"4,73",9,"7,38",19,"12,18",20,"17,27",23,"19,26",23,"5,07",6
5366844,AGMI,G5216,,,"16,71",16,"-0,77",8,"0,41",17,"0,59",16,"0,83",34,"2,12",10,"2,71",10,"6,72",22,"10,52",22,"13,01",24,"14,89",25,"7,87",8
3383830,AGMI,F1902,,,"16,69",30,"-0,70",12,"0,26",46,"0,89",45,"1,04",67,"2,15",15,"2,82",15,"6,24",48,"9,65",50,"16,70",52,"16,30",53,"5,08",9
4793858,AGMI,G1456,,,"16,68",18,"-0,59",12,"0,37",16,"0,53",17,"0,04",36,"3,76",14,"5,18",13,"7,01",24,"11,49",26,"14,95",30,"16,97",33,"6,63",7
4794067,AGMI,G1610,,,"16,68",18,"-0,45",10,"0,41",17,"0,53",17,"1,06",36,"3,47",12,"4,66",12,"6,69",24,"10,24",26,"16,33",30,"19,63",33,"6,26",6
5074498,AGMI,G2825,,,"16,66",17,"-0,37",6,"0,87",16,"1,11",16,"1,48",34,"2,83",9,"3,88",9,"6,41",23,"10,20",24,"16,87",29,"17,72",32,"2,98",6
5366009,AGMI,G4405,,,"16,66",14,"-0,70",6,"0,50",15,"0,96",15,"1,68",34,"0,51",8,"0,68",8,"6,99",22,"10,37",23,"18,07",23,"17,23",23,"4,32",6
5366476,AGMI,G4925,,,"16,65",13,"-0,74",6,"0,12",14,"0,18",14,"0,21",34,"1,56",7,"2,33",7,"6,28",22,"10,14",23,"15,08",22,"16,63",23,"7,67",5
3198277,AGMI,F1423,,,"16,63",19,"-0,60",17,"0,81",20,"1,00",20,"0,97",23,"3,62",19,"4,86",19,"6,30",20,"10,59",21,"17,81",22,"18,76",21,"6,60",15
5367008,AGMI,G5444,,,"16,61",13,"-0,56",7,"0,81",9,"0,92",12,"0,60",32,"1,17",9,"1,83",9,"5,25",17,"8,24",17,"15,39",18,"14,56",19,"5,35",7
3986518,AGMI,F5393,,,"16,59",18,"-0,78",11,"0,42",19,"0,17",21,"0,96",39,"3,54",17,"4,91",17,"3,34",19,"5,46",21,"9,43",23,"15,15",25,"9,60",12
5074998,AGMI,G3502,,,"16,58",17,"-0,75",8,"0,25",16,"0,43",16,"0,74",34,"0,78",9,"1,08",9,"5,54",22,"9,23",23,"15,37",28,"16,50",31,"5,73",7
