CGA ,Série ,RGN ,RGD ,Genotipado ,IGe,ACC_IGe,DIPP,ACC_DIPP,DPE365,ACC_DPE365,DPE450,ACC_DPE450,DPN,ACC_DPN,MP120,ACC_MP120,MP210,ACC_MP210,DP120,ACC_DP120,DP210,ACC_DP210,DP365,ACC_DP365,DP450,ACC_DP450,DPAC,ACC_DPAC
3986420,AGMI,F5444,,,"15,91",20,"-1,10",15,"0,11",19,"0,18",20,"-0,83",35,"-0,02",16,"0,21",16,"6,47",24,"10,43",26,"10,65",22,"11,72",22,"7,41",13
3986639,AGMI,F5633,,,"15,91",21,"-0,41",12,"0,68",18,"0,90",17,"-0,75",34,"1,35",11,"2,04",11,"5,40",20,"8,04",22,"15,14",28,"14,58",30,"5,63",11
5074409,AGMI,G2794,,,"15,90",17,"-0,57",6,"0,88",28,"1,38",33,"1,80",34,"1,24",8,"1,82",8,"6,13",22,"9,41",23,"15,51",28,"15,95",30,"4,83",6
3986473,AGMI,F5372,,,"15,88",22,"-1,17",14,"0,42",32,"0,95",35,"-0,04",35,"-0,25",16,"-0,06",16,"4,82",20,"7,90",20,"14,46",31,"15,94",33,"6,68",11
3986519,AGMI,F5608,,,"15,87",18,"-0,68",13,"0,47",17,"0,44",18,"2,97",34,"0,13",12,"0,18",11,"6,10",21,"10,47",23,"15,62",21,"13,10",21,"3,86",11
3986379,AGMI,F5431,,,"15,86",18,"-0,79",13,"0,49",19,"0,47",19,"2,45",34,"1,01",15,"1,29",15,"5,72",19,"9,36",19,"13,49",21,"15,12",22,"6,86",11
4794743,AGMI,G2120,,,"15,86",18,"-0,63",9,"1,53",30,"1,70",34,"1,39",34,"2,02",10,"2,80",10,"5,95",21,"9,82",22,"16,76",28,"14,07",30,"4,94",8
4794460,AGMI,G1521,,,"15,84",12,"-0,22",4,"-0,02",28,"0,15",12,"1,42",34,"1,75",6,"2,46",6,"8,30",21,"12,80",22,"18,71",27,"18,73",24,"2,74",4
5074586,AGMI,G2692,,,"15,84",17,"-0,93",6,"1,27",30,"1,85",34,"0,43",34,"2,32",8,"3,28",8,"4,80",21,"8,16",23,"11,90",28,"10,30",30,"8,09",6
4794785,AGMI,G2126,,,"15,83",16,"-0,20",5,"0,23",30,"0,05",34,"2,41",35,"1,60",7,"2,27",7,"8,97",22,"13,11",23,"14,14",28,"15,74",31,"4,27",5
5074274,AGMI,G3055,,,"15,82",17,"-0,33",6,"0,93",30,"1,25",34,"0,95",35,"2,98",9,"4,13",9,"5,99",23,"10,08",24,"19,85",29,"16,76",31,"4,57",6
5074566,AGMI,G2679,,,"15,80",17,"-0,66",6,"0,41",29,"0,68",33,"2,21",34,"1,81",8,"2,54",8,"8,19",22,"11,84",23,"13,56",28,"12,11",30,"6,06",6
3198232,AGMI,F1417,,,"15,79",24,"-0,44",17,"0,72",21,"1,17",22,"0,76",24,"3,09",20,"4,10",20,"4,00",26,"6,97",27,"12,78",31,"14,61",33,"6,93",17
3384762,AGMI,F3051,,,"15,79",19,"-0,23",13,"0,97",31,"1,58",18,"0,75",35,"0,22",14,"0,17",14,"6,35",23,"10,07",24,"17,98",30,"22,97",26,"4,50",12
4793903,AGMI,G1282,,,"15,77",17,"-0,48",9,"0,39",27,"0,48",17,"0,34",34,"2,72",10,"3,63",10,"5,24",17,"8,16",18,"14,65",27,"17,70",32,"6,81",7
3987251,AGMI,F5963,,,"15,75",22,"-0,31",12,"0,81",32,"1,23",35,"0,69",23,"2,25",14,"3,07",14,"6,77",24,"10,60",26,"18,29",31,"20,94",32,"6,38",11
4230892,AGMI,F7124,,,"15,75",21,"-0,71",14,"0,66",18,"0,64",18,"-0,06",34,"0,02",13,"0,34",13,"5,36",24,"8,96",26,"17,43",30,"12,65",29,"7,03",10
3986642,AGMI,F5632,,,"15,74",23,"-0,48",13,"0,83",32,"0,87",36,"1,05",35,"2,38",13,"3,18",13,"6,70",24,"10,19",26,"14,63",31,"15,76",32,"6,53",11
3197410,AGMI,F439,,,"15,72",21,"-0,53",11,"0,38",17,"0,31",34,"0,27",21,"0,71",12,"0,90",12,"3,61",23,"6,49",24,"19,21",29,"20,52",32,"3,97",10
4793696,AGMI,G902,,,"15,71",16,"-0,64",8,"0,82",29,"1,11",18,"0,42",33,"2,25",9,"3,16",9,"4,09",17,"6,54",18,"11,88",28,"15,32",32,"5,19",7
4794731,AGMI,G1779,,,"15,70",16,"-0,90",7,"-0,01",28,"0,34",33,"1,16",33,"1,75",8,"2,38",8,"8,07",19,"12,74",20,"13,78",25,"11,65",28,"6,20",6
3197408,AGMI,F436,,,"15,70",24,"-0,62",15,"0,87",21,"0,81",36,"-0,17",24,"0,92",18,"1,45",18,"3,38",26,"6,61",27,"11,09",28,"13,86",34,"4,44",12
3986554,AGMI,F5620,,,"15,69",18,"-0,87",14,"0,11",18,"0,25",18,"1,03",33,"1,13",15,"1,81",15,"5,30",19,"8,46",20,"13,23",20,"15,07",20,"5,84",11
5074990,AGMI,G3350,,,"15,66",18,"-0,14",8,"0,45",31,"0,35",35,"0,64",35,"1,31",9,"1,73",9,"5,87",23,"9,13",24,"12,50",29,"16,08",32,"4,56",6
5074202,AGMI,G2499,,,"15,65",23,"-0,74",13,"0,87",31,"1,44",35,"1,20",35,"1,29",12,"1,79",12,"3,28",24,"5,50",26,"14,06",31,"14,19",33,"6,42",9
5074775,AGMI,G3111,,,"15,65",17,"-0,64",7,"0,69",30,"0,68",35,"0,67",35,"3,15",9,"4,12",9,"5,61",22,"9,48",23,"14,83",28,"14,83",31,"5,55",7
5074198,AGMI,G2498,,,"15,64",22,"-0,66",12,"0,97",32,"1,33",35,"0,12",35,"1,41",10,"2,22",10,"4,87",24,"8,34",25,"16,84",30,"14,46",32,"9,64",9
5074803,AGMI,G3258,,,"15,64",17,"-0,48",7,"0,39",31,"0,52",35,"1,95",35,"2,05",10,"2,84",10,"7,40",23,"11,74",24,"14,39",29,"16,16",31,"6,00",7
5074900,AGMI,G3195,,,"15,64",17,"-0,49",6,"0,93",31,"1,20",35,"0,93",33,"2,72",7,"3,71",7,"4,94",21,"8,63",23,"16,53",29,"18,39",31,"5,04",5
3197866,AGMI,F1004,,,"15,64",19,"-0,35",10,"0,45",15,"0,88",34,"1,44",20,"1,92",11,"2,62",11,"5,84",22,"10,22",24,"14,95",29,"18,33",31,"5,38",9
4794598,AGMI,G1698,,,"15,63",17,"-0,91",8,"0,04",29,"0,48",33,"0,78",34,"1,23",9,"1,79",9,"7,65",21,"11,71",22,"11,15",27,"10,94",29,"6,36",7
5074174,AGMI,G2464,,,"15,61",21,"-0,76",13,"0,47",32,"0,10",34,"1,29",35,"1,71",15,"2,36",15,"4,28",19,"7,78",20,"18,13",30,"14,32",32,"7,80",9
5074791,AGMI,G3260,,,"15,61",18,"-0,63",8,"0,69",32,"0,94",36,"0,99",35,"1,75",10,"2,62",9,"3,55",22,"6,46",23,"16,26",29,"16,62",31,"7,85",6
3986644,AGMI,F5578,,,"15,60",20,"-0,54",11,"0,29",17,"0,39",34,"1,13",34,"1,85",10,"2,60",10,"5,61",18,"8,22",19,"16,22",28,"15,83",30,"5,73",10
3986903,AGMI,F6316,,,"15,57",21,"-0,80",12,"0,88",29,"1,52",33,"0,94",32,"0,89",10,"1,50",10,"4,56",20,"7,58",22,"14,60",27,"15,20",30,"6,26",9
5074322,AGMI,G3010,,,"15,57",17,"-0,73",6,"0,09",31,"0,18",36,"-0,88",35,"1,10",8,"1,65",8,"4,61",22,"7,75",23,"17,26",28,"18,87",31,"4,65",6
4794302,AGMI,G1373,,,"15,56",17,"-0,45",6,"0,58",30,"0,48",16,"1,16",35,"2,53",9,"3,65",9,"6,60",23,"10,57",24,"16,43",29,"19,75",32,"7,25",6
4794457,AGMI,G1522,,,"15,56",13,"0,12",3,"0,14",30,"0,14",16,"2,08",33,"1,87",6,"2,56",6,"9,29",22,"14,17",23,"16,54",29,"17,47",25,"2,81",4
4527811,AGMI,G8,,,"15,55",14,"-0,51",9,"1,00",17,"1,32",17,"0,79",33,"1,57",11,"2,35",11,"3,26",17,"6,28",18,"14,30",20,"14,88",20,"5,10",7
3383807,AGMI,F1880,,,"15,53",16,"-0,59",6,"0,27",13,"0,69",13,"1,39",32,"1,25",9,"1,82",9,"5,97",19,"10,01",21,"19,07",26,"18,38",29,"4,01",6
2367851,AGMI,D9931,,G,"15,53",43,"-0,47",28,"0,39",49,"0,68",53,"0,29",48,"1,64",34,"2,26",34,"3,70",45,"6,93",47,"15,01",51,"16,80",53,"7,99",20
5075011,AGMI,G3497,,,"15,51",17,"-0,75",6,"-0,07",29,"-0,20",34,"2,58",34,"1,79",8,"2,72",8,"8,12",21,"11,39",22,"11,34",28,"12,99",30,"6,08",6
2368380,AGMI,E795,,G,"15,49",39,"-0,43",24,"0,64",46,"1,22",50,"0,61",45,"3,31",30,"4,57",29,"2,51",42,"4,58",44,"16,36",48,"16,32",50,"9,13",15
3986648,AGMI,F5630,,,"15,47",21,"-0,88",15,"1,59",33,"1,42",20,"1,00",35,"0,83",18,"1,26",17,"3,64",24,"5,59",26,"14,74",31,"11,56",26,"4,70",14
3986892,AGMI,F5953,,,"15,47",23,"-1,02",13,"0,00",32,"0,42",36,"0,78",35,"-0,54",15,"-0,36",15,"4,22",25,"6,99",27,"12,92",31,"15,49",33,"5,41",12
3987066,AGMI,F6131,,,"15,46",24,"-0,47",18,"0,66",33,"0,69",36,"1,96",35,"1,71",20,"2,40",20,"5,40",26,"8,48",27,"13,01",31,"14,32",33,"5,74",15
3198240,AGMI,F1422,,,"15,44",19,"-0,61",9,"0,70",29,"0,77",34,"1,15",19,"1,91",12,"2,47",12,"7,31",22,"10,94",24,"15,15",29,"16,86",30,"3,06",9
3986560,AGMI,F5612,,,"15,43",24,"-0,28",16,"0,31",33,"0,60",36,"1,72",36,"0,50",19,"0,94",18,"6,20",26,"9,60",27,"17,63",32,"17,94",34,"5,45",14
4230938,AGMI,F7166,,,"15,42",20,"-0,62",13,"0,73",18,"0,70",18,"0,90",34,"0,37",13,"0,84",12,"6,91",24,"11,73",26,"13,11",30,"12,33",25,"5,42",9
3197437,AGMI,F315,,,"15,41",24,"-0,39",16,"0,26",20,"0,47",21,"1,21",35,"2,58",20,"3,34",20,"4,40",26,"6,80",27,"15,21",32,"17,28",34,"5,24",16
4044063,AGMI,F6004,,,"15,40",18,"-0,37",11,"0,18",30,"0,19",33,"0,87",35,"2,63",14,"3,45",14,"4,38",18,"7,69",18,"15,14",29,"14,54",31,"6,84",10
4794226,AGMI,G1671,,,"15,36",16,"-0,64",7,"0,97",30,"0,97",14,"1,34",33,"2,92",10,"3,79",9,"4,01",20,"7,12",21,"19,04",27,"19,60",30,"5,30",7
4527932,AGMI,G103,,,"15,34",16,"-0,57",8,"1,08",30,"2,06",33,"0,07",33,"2,46",10,"3,22",10,"2,76",15,"5,02",16,"12,82",28,"16,71",30,"5,36",7
4230919,AGMI,F7335,,,"15,33",21,"-0,56",15,"0,78",20,"0,99",21,"1,57",35,"1,63",15,"2,51",15,"3,23",25,"5,90",26,"16,47",31,"14,79",27,"8,02",11
4794313,AGMI,G1377,,,"15,29",17,"-0,57",6,"0,32",30,"0,31",17,"0,84",34,"2,32",9,"3,28",9,"6,32",23,"9,23",24,"11,47",29,"16,47",32,"6,54",7
3383870,AGMI,F2061,,,"15,28",19,"-0,58",11,"0,92",30,"1,33",34,"0,98",33,"1,12",9,"1,74",9,"4,03",20,"6,97",22,"13,77",28,"15,28",30,"3,42",8
5074177,AGMI,G2468,,,"15,28",22,"-0,75",12,"0,60",32,"0,48",35,"0,70",35,"1,66",10,"2,64",10,"4,03",23,"7,43",24,"20,38",30,"17,07",32,"7,88",8
4793689,AGMI,G908,,,"15,27",13,"-0,29",4,"0,55",29,"0,02",15,"2,79",35,"2,07",6,"2,82",6,"6,88",16,"10,63",17,"23,54",28,"19,72",31,"3,37",4
4230915,AGMI,F7325,,,"15,24",21,"-0,68",15,"0,76",20,"0,94",19,"1,53",35,"3,72",16,"5,06",15,"4,31",24,"7,36",25,"15,86",27,"15,13",27,"8,98",9
5075218,AGMI,G3630,,,"15,23",17,"-0,71",6,"0,05",31,"-0,23",35,"-0,23",35,"1,86",8,"2,73",8,"4,88",22,"8,23",23,"15,13",29,"18,30",31,"6,57",6
5075349,AGMI,G3801,,,"15,22",18,"-0,49",8,"0,34",32,"0,28",36,"1,26",35,"2,62",10,"3,70",10,"6,64",23,"10,19",25,"13,59",30,"15,54",32,"5,48",7
3986442,AGMI,F5460,,,"15,21",19,"-0,77",14,"0,24",18,"0,40",18,"-0,50",36,"0,60",16,"1,12",16,"5,61",20,"9,12",20,"13,68",31,"12,87",22,"7,82",11
5075248,AGMI,G3463,,,"15,21",16,"-0,42",6,"0,13",30,"0,23",34,"1,26",35,"2,68",6,"3,66",6,"6,30",21,"9,78",23,"10,19",29,"15,20",31,"5,34",5
3383789,AGMI,F1882,,,"15,20",19,"-0,64",9,"1,06",31,"1,37",35,"0,71",34,"2,74",13,"3,62",12,"5,48",17,"8,07",18,"18,25",30,"17,01",32,"5,51",9
3986666,AGMI,F5653,,,"15,20",23,"-0,24",17,"0,79",20,"0,97",21,"1,37",36,"1,73",19,"2,57",19,"6,18",26,"8,34",27,"15,31",32,"18,15",33,"5,16",14
4794076,AGMI,G1621,,,"15,20",16,"-0,55",8,"0,86",16,"1,16",16,"0,54",34,"1,57",10,"2,45",10,"4,66",23,"7,54",24,"12,86",25,"13,30",26,"5,89",7
5074992,AGMI,G3373,,,"15,18",17,"-0,28",7,"0,31",30,"0,42",34,"0,77",34,"1,66",7,"2,25",7,"5,69",20,"8,45",21,"12,92",27,"13,76",29,"5,40",6
5075335,AGMI,G3715,,,"15,18",17,"-0,69",6,"0,09",31,"-0,07",36,"-0,09",35,"1,19",8,"1,73",8,"6,72",22,"11,12",24,"13,05",29,"13,44",31,"6,49",6
4527214,AGMI,F9073,,,"15,17",22,"-0,62",13,"1,13",32,"1,71",36,"0,96",35,"-0,20",16,"-0,29",16,"6,18",19,"9,12",20,"19,45",31,"14,48",33,"4,35",11
4793764,AGMI,G1099,,,"15,17",15,"-0,48",9,"0,61",29,"0,67",14,"1,41",34,"1,57",10,"2,27",10,"6,99",15,"10,47",16,"14,66",27,"15,04",30,"7,65",7
5074464,AGMI,G2653,,,"15,16",17,"-0,34",7,"0,78",30,"0,72",34,"0,05",34,"0,57",8,"0,79",8,"6,90",21,"11,69",22,"16,16",28,"14,81",30,"5,14",5
4229803,AGMI,F7234,,,"15,15",15,"-0,57",8,"0,41",17,"0,31",17,"2,40",34,"2,00",9,"2,71",9,"7,83",22,"13,13",24,"15,92",29,"14,14",24,"6,39",7
3986481,AGMI,F5493,,,"15,13",19,"-0,83",13,"0,25",18,"0,42",20,"-0,44",35,"0,11",16,"0,41",16,"5,21",19,"8,43",20,"11,71",23,"14,08",23,"7,38",11
3986698,AGMI,F5791,,,"15,13",21,"-0,55",12,"0,61",30,"0,67",34,"1,36",34,"3,23",11,"4,26",11,"3,50",22,"6,97",24,"11,86",29,"11,98",31,"5,74",10
3198265,AGMI,F1418,,,"15,12",17,"-0,64",7,"0,21",29,"0,64",32,"0,64",18,"0,62",10,"0,90",10,"4,25",20,"7,87",21,"12,25",26,"14,54",28,"4,82",7
3986832,AGMI,F5914,,,"15,12",23,"-0,27",14,"0,82",33,"1,06",37,"1,06",36,"1,76",18,"2,23",17,"6,77",25,"11,22",27,"14,49",31,"15,44",33,"4,34",14
4793687,AGMI,G1034,,,"15,12",17,"-0,32",9,"0,58",30,"0,38",17,"-0,17",34,"1,69",11,"2,29",11,"6,90",21,"11,62",23,"16,06",29,"16,23",32,"5,48",7
5074709,AGMI,G2972,,,"15,12",17,"-0,47",6,"0,34",30,"0,37",34,"2,35",34,"0,50",7,"0,70",7,"7,12",22,"10,71",23,"12,69",29,"15,98",31,"2,23",6
5075145,AGMI,G3411,,,"15,12",18,"-0,22",9,"0,79",31,"1,07",36,"0,44",33,"2,06",10,"2,66",10,"4,14",23,"6,62",25,"14,01",30,"21,05",32,"1,86",7
3986468,AGMI,F5379,,,"15,11",20,"-0,27",12,"0,50",28,"0,58",32,"0,10",33,"1,91",14,"2,72",14,"3,77",18,"5,69",18,"14,46",27,"15,43",30,"6,88",9
3986758,AGMI,F5851,,,"15,11",21,"-0,92",16,"1,35",21,"1,53",21,"0,07",36,"1,49",18,"2,04",18,"2,23",26,"3,97",27,"9,18",28,"10,45",27,"7,17",14
3384663,AGMI,F2288,,,"15,10",19,"-0,42",8,"0,48",31,"0,45",36,"1,37",34,"2,01",13,"2,94",13,"9,18",24,"11,85",25,"13,69",31,"16,46",33,"5,28",9
3986881,AGMI,F5955,,,"15,10",21,"-0,56",12,"0,31",30,"-0,05",35,"0,41",34,"2,55",11,"3,64",11,"4,44",22,"7,71",23,"13,02",29,"13,92",31,"5,86",11
4230679,AGMI,F8464,,,"15,09",14,"-0,45",5,"0,35",17,"0,17",17,"1,42",34,"1,69",8,"2,48",8,"6,38",22,"10,37",23,"14,06",24,"18,52",25,"3,23",5
4794797,AGMI,G2213,,,"15,09",18,"-0,49",9,"1,23",30,"1,73",35,"-0,40",33,"2,30",11,"3,11",11,"6,78",22,"10,57",23,"14,23",28,"15,01",31,"3,55",8
3986818,AGMI,F5882,,,"15,08",21,"-0,62",13,"0,91",29,"1,06",34,"1,41",34,"1,45",11,"2,23",11,"3,62",21,"6,06",23,"14,18",29,"12,41",31,"5,05",11
5075257,AGMI,G3654,,,"15,08",18,"-0,42",8,"0,65",31,"0,72",36,"1,42",35,"1,05",10,"1,50",10,"7,85",22,"12,71",24,"11,02",29,"14,43",31,"6,74",7
3198348,AGMI,F1622,,,"15,07",21,"-0,71",15,"0,36",20,"0,42",19,"1,22",35,"1,93",18,"2,84",18,"5,08",25,"8,71",26,"12,45",27,"14,22",27,"6,10",14
3383804,AGMI,F1875,,,"15,07",20,"-0,51",12,"0,43",19,"0,55",19,"0,68",34,"-0,12",15,"-0,15",15,"4,50",19,"7,52",19,"19,45",31,"17,56",33,"4,97",10
4044051,AGMI,F5742,,,"15,06",18,"-0,71",11,"0,36",30,"0,41",34,"2,58",34,"2,68",12,"3,54",12,"4,14",17,"7,22",18,"10,52",28,"14,27",31,"7,81",9
4794138,AGMI,G1628,,,"15,06",17,"-0,17",9,"0,56",31,"0,95",17,"2,86",34,"2,18",11,"3,16",11,"6,55",20,"10,03",22,"17,73",28,"18,95",30,"3,35",8
3986548,AGMI,F5516,,,"15,05",22,"-0,25",16,"0,39",32,"0,30",35,"1,08",36,"1,19",18,"1,46",18,"7,10",20,"11,65",21,"14,25",31,"13,52",33,"4,62",13
5074407,AGMI,G2615,,,"15,05",15,"-0,62",5,"1,21",29,"1,64",34,"1,36",33,"2,41",7,"3,30",7,"5,07",17,"8,02",19,"16,98",26,"13,91",28,"6,45",5
3198275,AGMI,F1436,,,"15,04",17,"-0,63",7,"0,24",29,"0,17",33,"0,63",18,"1,85",9,"2,69",9,"4,50",19,"8,05",20,"12,81",27,"13,23",28,"6,25",7
3986547,AGMI,F5528,,,"15,03",19,"-0,52",12,"0,54",30,"1,09",34,"2,22",34,"3,06",14,"3,86",14,"4,65",17,"8,51",18,"14,69",27,"15,67",30,"4,23",10
4230926,AGMI,F7163,,,"15,03",23,"-0,86",15,"1,03",32,"1,10",37,"-0,39",35,"0,46",15,"0,95",15,"5,05",25,"8,96",26,"14,67",31,"10,85",33,"5,94",11
2920153,AGMI,E6188,,,"15,03",22,"-0,17",6,"0,51",29,"0,33",34,"2,79",53,"0,58",11,"0,97",10,"7,16",34,"11,50",36,"17,41",40,"15,74",42,"2,78",7
3986380,AGMI,F5421,,,"15,02",18,"-0,67",16,"0,52",18,"0,75",19,"0,69",35,"1,44",18,"1,69",17,"5,14",20,"8,91",20,"14,91",21,"13,96",20,"3,70",13
5074332,AGMI,G2571,,,"15,02",17,"-0,63",7,"0,59",30,"0,40",35,"0,55",34,"1,87",9,"2,53",9,"7,86",22,"11,47",23,"12,36",28,"10,15",31,"6,18",6
3986542,AGMI,F5519,,,"15,01",19,"-0,24",16,"0,63",19,"0,69",18,"1,27",36,"2,36",18,"3,52",18,"4,23",20,"6,97",21,"15,77",22,"16,94",21,"6,25",13
4527451,AGMI,F9133,,,"15,01",18,"-0,66",12,"0,73",18,"1,14",18,"1,17",34,"-0,03",15,"-0,03",15,"6,36",19,"9,35",20,"16,39",21,"14,92",21,"4,26",11
3197498,AGMI,F490,,,"14,99",23,"-0,48",17,"0,59",20,"0,74",20,"1,23",35,"1,57",20,"2,00",19,"5,71",26,"9,78",27,"14,79",31,"12,82",33,"4,52",16
4794662,AGMI,G1871,,,"14,98",19,"-0,43",9,"0,38",31,"0,56",36,"-0,20",34,"0,94",11,"1,15",11,"5,06",24,"8,51",25,"13,34",30,"15,54",33,"2,69",8
4794845,AGMI,G2268,,,"14,98",18,"-0,66",10,"-0,32",30,"0,46",35,"-0,22",35,"3,62",11,"5,07",11,"4,41",22,"7,33",24,"8,26",29,"11,99",32,"6,29",7
3197547,AGMI,F547,,,"14,96",23,"-0,68",16,"0,64",20,"0,78",20,"1,46",35,"2,61",18,"3,62",18,"5,92",25,"10,00",26,"15,22",31,"14,71",33,"7,10",15
5074639,AGMI,G2917,,,"14,94",18,"-0,47",8,"0,56",31,"0,81",35,"1,03",34,"1,15",10,"1,50",10,"4,34",23,"7,66",24,"13,88",30,"15,69",32,"6,77",7
3986561,AGMI,F5618,,,"14,93",23,"-0,08",16,"0,99",32,"1,26",36,"1,09",35,"2,26",18,"3,32",18,"4,76",21,"6,84",21,"19,11",32,"20,49",34,"3,66",13
4794602,AGMI,G1697,,,"14,93",13,"-0,77",7,"0,25",15,"0,33",14,"0,59",34,"2,80",8,"3,88",8,"5,06",19,"7,63",21,"9,41",21,"12,13",21,"8,66",6
2921171,AGMI,E7842,,,"14,93",17,"-0,56",8,"0,59",31,"1,06",17,"0,71",34,"1,84",13,"2,64",13,"6,13",23,"9,55",24,"12,40",29,"15,15",25,"5,10",9
3986458,AGMI,F5374,,,"14,92",19,"-1,02",14,"0,37",19,"0,39",20,"0,35",35,"0,43",17,"0,77",17,"4,76",20,"7,54",20,"12,87",21,"15,08",22,"4,79",12
3987051,AGMI,F6117,,,"14,91",15,"-0,15",5,"0,27",27,"0,13",32,"3,18",32,"1,25",7,"1,73",7,"7,49",19,"11,63",21,"15,51",26,"16,25",28,"2,08",5
4044057,AGMI,F5947,,,"14,90",15,"-0,65",10,"0,33",17,"0,15",18,"0,44",34,"2,61",13,"3,38",13,"3,57",18,"5,91",18,"12,46",20,"14,68",20,"6,53",9
3987281,AGMI,F6524,,,"14,89",23,"-0,46",16,"0,72",32,"0,89",35,"1,11",35,"1,08",18,"1,64",18,"4,32",24,"7,66",25,"14,44",30,"15,91",32,"4,50",13
3986611,AGMI,F5535,,,"14,88",18,"-0,38",12,"0,26",18,"0,36",18,"1,82",33,"0,75",15,"1,12",14,"5,18",18,"7,37",19,"14,60",21,"15,52",21,"6,24",10
3986872,AGMI,F5951,,,"14,87",21,"-0,71",13,"0,77",30,"0,30",35,"-0,30",33,"1,46",10,"2,17",10,"3,92",21,"7,02",23,"11,50",28,"11,35",31,"4,59",11
3986877,AGMI,F5944,,,"14,86",24,"-1,11",15,"0,02",32,"-0,05",36,"0,54",34,"0,05",16,"0,19",16,"4,59",25,"7,71",27,"13,71",31,"13,67",33,"6,00",13
5075360,AGMI,G3743,,,"14,86",17,"-0,13",5,"0,03",31,"-0,41",35,"2,50",35,"1,66",8,"2,24",8,"9,56",24,"13,26",25,"13,43",30,"14,37",32,"2,66",6
3986563,AGMI,F6033,,,"14,84",19,"-0,24",12,"0,67",29,"0,65",33,"1,36",34,"2,33",14,"3,04",14,"5,30",18,"9,16",18,"15,46",27,"12,71",29,"5,82",11
3986363,AGMI,F5396,,,"14,83",20,"-0,36",12,"0,91",30,"1,41",34,"1,16",34,"2,39",14,"3,21",14,"2,38",18,"5,11",18,"14,43",29,"15,30",31,"4,13",10
4527175,AGMI,F9087,,,"14,83",21,"-0,53",13,"1,47",31,"1,95",35,"0,55",34,"2,09",14,"3,00",14,"4,09",17,"6,60",17,"25,21",29,"18,68",32,"6,03",8
3986532,AGMI,F6544,,,"14,82",19,"-1,19",14,"-0,09",18,"0,04",18,"1,23",35,"-0,09",16,"0,08",16,"4,98",20,"8,08",20,"11,45",21,"12,84",22,"6,76",12
3987144,AGMI,F6189,,,"14,82",16,"-0,47",6,"0,55",17,"0,32",16,"1,54",34,"1,29",8,"1,95",8,"5,61",22,"9,58",24,"14,20",29,"15,00",31,"4,47",6
3198342,AGMI,F1624,,,"14,81",23,"-0,49",15,"0,76",19,"0,68",19,"0,52",35,"1,74",17,"2,58",17,"3,36",25,"6,17",26,"12,89",31,"11,83",33,"4,56",13
3986438,AGMI,F5360,,,"14,80",16,"-0,80",13,"-0,09",17,"0,07",16,"1,33",34,"0,92",14,"1,50",14,"4,76",16,"7,88",16,"14,85",20,"12,72",20,"4,74",11
3986918,AGMI,F6341,,,"14,80",17,"-0,55",8,"0,66",18,"0,91",17,"1,43",35,"1,29",10,"1,90",10,"4,56",23,"6,98",24,"11,14",29,"13,02",31,"7,20",7
4527145,AGMI,F9488,,,"14,80",22,"-0,57",14,"0,84",31,"0,98",35,"0,78",35,"1,26",16,"1,85",16,"6,19",20,"8,98",20,"18,14",31,"16,72",33,"5,55",9
3383856,AGMI,F2082,,,"14,78",17,"-0,69",10,"0,54",18,"0,89",19,"2,47",34,"1,65",14,"2,18",14,"6,09",24,"10,00",25,"9,81",21,"11,57",21,"6,36",9
3198284,AGMI,F1455,,,"14,76",15,"-0,42",9,"1,03",24,"1,47",32,"0,13",18,"2,67",7,"3,75",7,"4,65",18,"8,06",19,"14,59",25,"17,93",27,"5,19",7
5074865,AGMI,G3170,,,"14,76",14,"-0,77",7,"0,17",14,"0,22",15,"0,35",34,"0,69",7,"0,98",7,"4,81",21,"7,93",22,"12,41",22,"12,76",23,"5,33",6
4794182,AGMI,G1653,,,"14,74",16,"-0,65",7,"0,24",29,"0,69",14,"1,32",34,"2,85",8,"3,90",8,"6,70",22,"11,39",23,"15,12",28,"12,98",31,"5,51",5
4794234,AGMI,G1669,,,"14,74",16,"-0,69",7,"1,14",31,"1,57",16,"0,39",34,"2,71",10,"3,59",10,"3,10",20,"5,46",21,"16,46",28,"17,36",30,"5,64",7
5074192,AGMI,G2497,,,"14,74",21,"-0,61",12,"0,28",31,"0,19",34,"0,27",35,"2,20",10,"3,19",10,"6,01",23,"10,14",25,"18,67",30,"17,00",32,"9,51",8
5074595,AGMI,G2685,,,"14,74",19,"-0,89",7,"-0,39",32,"-0,36",36,"1,30",34,"0,27",9,"0,54",9,"4,57",23,"8,37",25,"10,83",30,"14,75",32,"5,23",7
3383841,AGMI,F2010,,,"14,72",19,"-0,59",11,"0,29",16,"0,48",17,"1,70",34,"1,64",14,"2,41",13,"3,96",17,"6,50",18,"16,82",28,"17,71",30,"4,95",9
3384695,AGMI,F2943,,,"14,72",19,"-0,85",13,"0,99",19,"1,38",19,"-1,09",35,"2,86",16,"4,08",15,"2,47",19,"5,68",20,"13,57",21,"12,48",22,"5,34",12
3986978,AGMI,F6360,,,"14,72",19,"-0,73",14,"0,83",17,"0,95",17,"0,83",35,"2,44",16,"3,17",16,"5,59",19,"8,39",20,"14,80",21,"15,64",22,"5,81",12
3986569,AGMI,F5693,,,"14,71",19,"-0,87",15,"1,00",19,"1,10",18,"0,69",36,"0,64",18,"1,08",17,"3,02",20,"4,79",20,"12,19",22,"12,18",22,"3,47",14
